"scenario","model","Mutation_Rates1","Mutation_Rates2","Mutation_Rates3","Mutation_Rates4","Mutation_Rates5","W.T.Parameters1","W.T.Parameters2","W.T.Parameters3","W.T.Parameters4","W.T.Parameters5","Sexual_Effects1","Sexual_Effects2","Sexual_Effects3","Sexual_Effects4","Sexual_Effects5","Costs1","Costs2","Costs3","Costs4","Costs5","Efficacies1","Efficacies2","Efficacies3","Efficacies4","Efficacies5","Control_Effects1","Control_Effects2","Control_Effects3","Control_Effects4","Control_Effects5","Fungicide_1","Fungicide_2","Fungicide_3","Fungicide_4","Fungicide_5","Num_fung","Lethality","Selfishness","Fecundity_Inhibition","Infection_Inhibition","Growth_Inhibition","Sex_Inhibition","Survival_Inhibition","Inoculum","GeneDrive_1","GeneDrive_2","GeneDrive_3","GeneDrive_4","GeneDrive_5","Num_drive","Infection_Yield","Number_of_Generations","pre_yield","peak_yield","yield_40","yield_50","mean_21_40","mean_41_50","mean_21_50","Freq20_A","Freq20_B","Freq20_C","Freq20_D","Freq20_E","Freq20_F","Freq40_A","Freq40_B","Freq40_C","Freq40_D","Freq40_E","Freq40_F","Freq50_A","Freq50_B","Freq50_C","Freq50_D","Freq50_E","Freq50_F"
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.5,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.89007190734446,0.801093837897572,0.872510582199244,0.902711421602365,0.882577528666951,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.89424164950625,0.98286469584203,0.178481694396703,0.786721338872856,0.898995433832773,0.0194753942269874,0.887910622807687,0.980241372749145,0.14418375975924,0.739747659384409,0.892914935109862,0.00068289249052205
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.6,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.902335917520754,0.831970043014011,0.876327437784778,0.917704069599641,0.890119648389732,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894076474375963,0.982849999812389,0.178480941779256,0.782680931920169,0.898836841803875,0.0314604231087707,0.887810644811908,0.980232861000705,0.144183414153044,0.731062531487776,0.892818881430997,0.00181591737527498
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.7,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.91442492298389,0.868741244340833,0.880035115422266,0.933959265481938,0.898009832108823,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893891096100532,0.982833501629615,0.178480097209446,0.778243531071978,0.8986588496374,0.0533664903460056,0.887694370613025,0.980222960216323,0.144183012316647,0.720342228336546,0.89270716990332,0.00566198434796849
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.8,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.92441509975885,0.904089805051344,0.88320945126013,0.948353258575487,0.904924053698582,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893698901224109,0.982816393918416,0.178479221673674,0.774002329648996,0.898474310613302,0.0915114298988587,0.88756733216387,0.980212141601133,0.144182573375849,0.708466070153926,0.892585115082581,0.0194158684643769
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.85,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.928070353743113,0.917413847754311,0.884483291093625,0.953597850725428,0.90752147763756,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893606482983375,0.982808167229323,0.178478800691514,0.772222653163895,0.898385573297854,0.118491791225576,0.887504331880801,0.980206776364018,0.144182355723079,0.7030641854176,0.892524585831307,0.0356259907354655
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.9,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.93064907660471,0.926079137614672,0.885509972861741,0.95703923577512,0.909353060499534,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893520218479498,0.982800488393057,0.17847840775257,0.770812270683526,0.898302744486124,0.151032252299877,0.887446136958274,0.980201820464963,0.144182154679321,0.69898727584209,0.892468673327954,0.0625782097350601
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.95,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.932116339798203,0.929604867786628,0.886279174715638,0.958564771088722,0.910374373506666,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893442398336197,0.982793561350979,0.178478053286463,0.769839252664859,0.898228023688082,0.188591596305724,0.887396454317381,0.980197589529041,0.144181983044227,0.696937168614809,0.892420939243278,0.102292582381096
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.975,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.932445075144174,0.929498783096647,0.886568042415286,0.958635525557668,0.91059053679608,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893407131980909,0.982790422185921,0.178477892652691,0.76952405996684,0.898194161899963,0.208912074004768,0.887375539417125,0.980195808370529,0.144181910790566,0.696756852888865,0.89240084464826,0.126587820467343
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.99,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.932519186453174,0.928882099676832,0.88671158932667,0.958472030351838,0.910631736335059,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893387194421273,0.98278864747446,0.178477801840274,0.769388681593326,0.898175018409402,0.221494080459916,0.88736428125813,0.980194849551327,0.14418187189734,0.69690308663008,0.89239002805586,0.142304092074065
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,1,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.932519285859312,0.928254900528994,0.886795176689511,0.958281999171635,0.910624117516886,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893374415968377,0.982787510011925,0.178477743636693,0.769320147360775,0.898162748898026,0.23001796266296,0.887357298701124,0.980194254841865,0.144181847774816,0.697097676988532,0.892383319371994,0.15316789256784
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,100,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.858921951778139,0.741268601311933,0.861934821826632,0.869440058361414,0.864436567338226,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894628608381472,0.982899101965109,0.178483458006864,0.795985505878314,0.89936696142754,0.00274465552037294,0.888138493166398,0.980260766547717,0.144184547842715,0.757361280887755,0.893133857213757,2.0955499067269e-05
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.1,100,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.860212404190826,0.743345832891231,0.862439901162043,0.870703277300105,0.865194359874731,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894612157566669,0.9828976409281,0.178483383039936,0.795602987507208,0.899351166909726,0.00288388284171931,0.888128914658283,0.98025995205579,0.144184514714733,0.756698054880378,0.893124654953857,2.29123993102035e-05
