"scenario","model","Mutation_Rates1","Mutation_Rates2","Mutation_Rates3","Mutation_Rates4","Mutation_Rates5","W.T.Parameters1","W.T.Parameters2","W.T.Parameters3","W.T.Parameters4","W.T.Parameters5","Sexual_Effects1","Sexual_Effects2","Sexual_Effects3","Sexual_Effects4","Sexual_Effects5","Costs1","Costs2","Costs3","Costs4","Costs5","Efficacies1","Efficacies2","Efficacies3","Efficacies4","Efficacies5","Control_Effects1","Control_Effects2","Control_Effects3","Control_Effects4","Control_Effects5","Fungicide_1","Fungicide_2","Fungicide_3","Fungicide_4","Fungicide_5","Num_fung","Lethality","Selfishness","Fecundity_Inhibition","Infection_Inhibition","Growth_Inhibition","Sex_Inhibition","Survival_Inhibition","Inoculum","GeneDrive_1","GeneDrive_2","GeneDrive_3","GeneDrive_4","GeneDrive_5","Num_drive","Infection_Yield","Number_of_Generations","pre_yield","peak_yield","yield_40","yield_50","mean_21_40","mean_41_50","mean_21_50","Freq20_A","Freq20_B","Freq20_C","Freq20_D","Freq20_E","Freq20_F","Freq40_A","Freq40_B","Freq40_C","Freq40_D","Freq40_E","Freq40_F","Freq50_A","Freq50_B","Freq50_C","Freq50_D","Freq50_E","Freq50_F"
1,2,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0,0,0,0,0,NA,0.01,NA,NA,NA,NA,0.2,NA,NA,NA,0,1,0,0,0,1,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.554843756021661,0.711925565098254,0.559502435607698,0.544450360511544,0.577856102148409,0.544691389759165,0.566801198018661,0.883117504819715,0.883117504819715,0.883117504819715,0.883117504819715,0.883117504819715,1,0.78947280921231,0.00557064356225697,0.78947280921231,0.78947280921231,0.78947280921231,1,0.75162029425928,0.064158731443503,0.75162029425928,0.75162029425928,0.75162029425928,1
1,2,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,0.01,NA,NA,NA,NA,0.2,NA,NA,NA,0,1,0,0,0,1,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.559876588481814,0.736563237076377,0.56284455021924,0.596327090761148,0.600461687300936,0.609701223036169,0.603541532546014,0.920014396945839,0.977784262589411,0.97310679346661,0.883314523488813,0.923708566281857,1,0.892821082585065,0.00557064377960287,0.972907554410709,0.789791279269467,0.897631440888667,1,0.887089208829554,0.299282945336709,0.972906467365065,0.751978273263938,0.89212573998582,1
1,2,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.1,0.1,0.1,0.1,0.1,NA,0.01,NA,NA,NA,NA,0.2,NA,NA,NA,0,1,0,0,0,1,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.560773081075185,0.739718410661272,0.563205333871281,0.569373614588673,0.608060342850035,0.646359362284492,0.620826682661521,0.942979970977281,0.98897889233519,0.986295694078243,0.883511630184796,0.948387680282733,1,0.935758040821309,0.00557064396867352,0.9862950881153,0.790110006695451,0.941808402516168,1,0.935122453698497,0.824230854192612,0.986295088099346,0.752336593879698,0.941228915956022,1
1,2,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.15,0.15,0.15,0.15,0.15,NA,0.01,NA,NA,NA,NA,0.2,NA,NA,NA,0,1,0,0,0,1,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.561157549623754,0.740810320499388,0.563290349430319,0.551402040979792,0.611817702495456,0.659729265189975,0.627788223393629,0.957376869006875,0.992773501383641,0.990814676015974,0.88370882496667,0.963537214946286,1,0.955524469751547,0.00557064410746268,0.99081467422572,0.790428991802368,0.961941901169958,1,0.955465257282366,0.98110837824928,0.99081467422572,0.75269525659578,0.961890891790616,1
1,2,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.2,0.2,0.2,0.2,0.2,NA,0.01,NA,NA,NA,NA,0.2,NA,NA,NA,0,1,0,0,0,1,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.561363788364546,0.741333659791816,0.563321730783465,0.549836123941291,0.614101017257898,0.668124873175841,0.632108969230546,0.96665105670662,0.994668083527331,0.99306691430688,0.883906107893499,0.973141706222065,1,0.966188786163588,0.00557064421271033,0.993066914302607,0.790748234902836,0.972766871907396,1,0.966184015828081,0.994141103769084,0.993066914302607,0.75305426190234,0.972763003493917,1
1,3,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0,0,0,0,0,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.560174567206748,0.797218544059647,0.573375158558824,0.573375157325827,0.61925039758813,0.573375157356817,0.603958650844359,0.883117504819715,0.883117504819715,0.883117504819715,0.883117504819715,0.883117504819715,1,0.78947280921231,0.00557064356225697,0.00721645748618911,0.78947280921231,0.78947280921231,1,0.751620294259282,0.00557064350615118,0.00721645354030447,0.751620294259281,0.75162029425928,1
1,3,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.5651477832524,0.820902353405739,0.575133174710176,0.57522635065125,0.661829150822334,0.575188564041645,0.632948955228771,0.920014396945839,0.977784262589411,0.97310679346661,0.883314523488813,0.923708566281857,1,0.892821082585065,0.00557064377960286,0.00721646968586421,0.789791279269467,0.897631440888667,1,0.887089208829554,0.00557064350615179,0.007216453540592,0.751978273263936,0.892125739985819,1
1,3,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.1,0.1,0.1,0.1,0.1,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.566041480126407,0.824012795480823,0.575482448395023,0.575502878229649,0.67768022802355,0.575495444794808,0.64361863361397,0.942979970977281,0.98897889233519,0.986295694078243,0.883511630184796,0.948387680282733,1,0.93575804082131,0.00557064396867351,0.00721648069252007,0.79011000669545,0.941808402516168,1,0.935122453698497,0.00557064350615232,0.00721645354085141,0.7523365938797,0.941228915956023,1
1,3,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.15,0.15,0.15,0.15,0.15,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.566424179949344,0.825076405708827,0.57556340007246,0.57556621877372,0.685586006807928,0.575565316401965,0.648912443339274,0.957376869006875,0.992773501383641,0.990814676015974,0.88370882496667,0.963537214946286,1,0.955524469751546,0.00557064410746267,0.00721648877424928,0.790428991802367,0.961941901169957,1,0.955465257282366,0.00557064350615271,0.00721645354104189,0.752695256595781,0.961890891790616,1
1,3,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.2,0.2,0.2,0.2,0.2,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,20,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0.1,5,0.566629502757185,0.82558509007403,0.575593326722739,0.575593628146438,0.690412733435112,0.57559354592254,0.652139670930922,0.96665105670662,0.994668083527331,0.99306691430688,0.883906107893499,0.973141706222065,1,0.966188786163588,0.00557064421271033,0.00721649486200514,0.790748234902836,0.972766871907396,1,0.966184015828082,0.005570643506153,0.00721645354118537,0.75305426190234,0.972763003493917,1
