"scenario","model","Mutation_Rates1","Mutation_Rates2","Mutation_Rates3","Mutation_Rates4","Mutation_Rates5","W.T.Parameters1","W.T.Parameters2","W.T.Parameters3","W.T.Parameters4","W.T.Parameters5","Sexual_Effects1","Sexual_Effects2","Sexual_Effects3","Sexual_Effects4","Sexual_Effects5","Costs1","Costs2","Costs3","Costs4","Costs5","Efficacies1","Efficacies2","Efficacies3","Efficacies4","Efficacies5","Control_Effects1","Control_Effects2","Control_Effects3","Control_Effects4","Control_Effects5","Fungicide_1","Fungicide_2","Fungicide_3","Fungicide_4","Fungicide_5","Num_fung","Lethality","Selfishness","Fecundity_Inhibition","Infection_Inhibition","Growth_Inhibition","Sex_Inhibition","Survival_Inhibition","Inoculum","GeneDrive_1","GeneDrive_2","GeneDrive_3","GeneDrive_4","GeneDrive_5","Num_drive","Infection_Yield","Number_of_Generations","pre_yield","peak_yield","yield_40","yield_50","mean_21_40","mean_41_50","mean_21_50","Freq20_A","Freq20_B","Freq20_C","Freq20_D","Freq20_E","Freq20_F","Freq40_A","Freq40_B","Freq40_C","Freq40_D","Freq40_E","Freq40_F","Freq50_A","Freq50_B","Freq50_C","Freq50_D","Freq50_E","Freq50_F"
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.549178918622281,0.549279784255461,0.549269154939394,0.549239043816072,0.549259117898287,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894955249630191,0.977725674730721,0.97292043454367,0.797116679158785,0.899680557256853,0.011866415083618,0.888328465261867,0.977721897195658,0.972907454719708,0.758347483662435,0.893316364678548,0.000244230540902844
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.02,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547116711844948,0.548748243279424,0.570856070240993,0.576367436129381,0.559687659752487,0.574697862278979,0.564691060594651,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.893560725239597,0.97772317183136,0.972912012694948,0.789057275196961,0.898341655913128,0.191677867213069,0.887508390251408,0.977721780749783,0.97290680073215,0.749316405981121,0.892528488116913,0.0181684076345279
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.04,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547208877001506,0.548748243279424,0.558014012702754,0.56248948313014,0.555517975087762,0.560326974022438,0.557120974732654,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.893106581664991,0.977722357945863,0.972909273691592,0.78827315610915,0.897905588233209,0.818779989415389,0.88724936493989,0.977721744050623,0.972906594588362,0.747382216842818,0.89227961949111,0.732384038256243
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.06,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547294414699707,0.548748243279424,0.550274213194207,0.549731866611163,0.55205598719937,0.549934850375438,0.551348941591392,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892994457466868,0.977722157239379,0.972908598121983,0.789461551567558,0.897797923419152,0.984466545789998,0.887189542901513,0.977721735587362,0.97290654703965,0.751465614401365,0.892222142221058,0.993645887669321
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.08,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547373673243396,0.548748243279424,0.549312129449861,0.549308797728184,0.550928601929735,0.549298984808621,0.550385396222697,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892942589238533,0.977722064457243,0.972908285777431,0.789789746418421,0.897748117519774,0.998837745339906,0.887159790334904,0.977721731381097,0.972906523404788,0.751963406136121,0.892193555685517,0.999870958121602
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.1,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.54744699254032,0.548748243279424,0.549219334778582,0.549298006393901,0.550474603167,0.549264444159675,0.550071216831225,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892911521175492,0.977722008902382,0.972908098738745,0.789862119946388,0.897718284596987,0.999917505971935,0.887141764234572,0.977721728833624,0.972906509089348,0.752039068734461,0.892176236001986,0.999997553067651
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.12,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547514703434288,0.548748243279424,0.549211633732356,0.549297935894913,0.550230034548957,0.549262785811785,0.549907618303233,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892890793410054,0.977721971845459,0.972907973969525,0.789872201627009,0.897698380823998,0.999994460960836,0.887129720792643,0.977721727132018,0.972906499526604,0.7520485941393,0.892164664507337,0.999999957341338
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.14,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547577127135915,0.548748243279424,0.549211237569125,0.549298060416226,0.550069042480332,0.54926285355247,0.549800312837711,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892876061231241,0.977721945510875,0.972907885297565,0.789866579126084,0.897684234266737,0.999999649833241,0.887121159575004,0.97772172592259,0.972906492729476,0.752043747771865,0.892156438770168,0.999999999321122
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.16,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.54763457474645,0.548748243279424,0.549211362806595,0.549298156491775,0.54994971364151,0.54926297356321,0.549720800282077,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892865130651282,0.977721925973548,0.972907819510295,0.789857336335466,0.897673738175575,0.999999979236731,0.887114807403097,0.977721725025316,0.972906487686499,0.752035712127877,0.89215033551029,0.99999999999019
1,5,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0.18,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547687346869083,0.548748243279424,0.549211489753537,0.549298230091048,0.549854791370256,0.549263069136951,0.549657550625821,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.892856765021465,0.977721911021677,0.972907769161906,0.789847925646492,0.897665705069827,0.999999998849271,0.88710994577797,0.977721724338635,0.972906483827,0.752027528740838,0.89214566438695,0.999999999999873
