"scenario","model","Mutation_Rates1","Mutation_Rates2","Mutation_Rates3","Mutation_Rates4","Mutation_Rates5","W.T.Parameters1","W.T.Parameters2","W.T.Parameters3","W.T.Parameters4","W.T.Parameters5","Sexual_Effects1","Sexual_Effects2","Sexual_Effects3","Sexual_Effects4","Sexual_Effects5","Costs1","Costs2","Costs3","Costs4","Costs5","Efficacies1","Efficacies2","Efficacies3","Efficacies4","Efficacies5","Control_Effects1","Control_Effects2","Control_Effects3","Control_Effects4","Control_Effects5","Fungicide_1","Fungicide_2","Fungicide_3","Fungicide_4","Fungicide_5","Num_fung","Lethality","Selfishness","Fecundity_Inhibition","Infection_Inhibition","Growth_Inhibition","Sex_Inhibition","Survival_Inhibition","Inoculum","GeneDrive_1","GeneDrive_2","GeneDrive_3","GeneDrive_4","GeneDrive_5","Num_drive","Infection_Yield","Number_of_Generations","pre_yield","peak_yield","yield_40","yield_50","mean_21_40","mean_41_50","mean_21_50","Freq20_A","Freq20_B","Freq20_C","Freq20_D","Freq20_E","Freq20_F","Freq40_A","Freq40_B","Freq40_C","Freq40_D","Freq40_E","Freq40_F","Freq50_A","Freq50_B","Freq50_C","Freq50_D","Freq50_E","Freq50_F"
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.549178918622281,0.549279784255461,0.549269154939394,0.549239043816072,0.549259117898287,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894955249630191,0.977725674730721,0.97292043454367,0.797116679158785,0.899680557256853,0.011866415083618,0.888328465261867,0.977721897195658,0.972907454719708,0.758347483662435,0.893316364678548,0.000244230540902844
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.1,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.54976490249806,0.549884037253886,0.549542947505999,0.549840015871446,0.549641970294481,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894938045229376,0.977725643838641,0.97292033060285,0.796763454128376,0.899664039776229,0.0124201870273682,0.888318417339394,0.977721895767668,0.972907446700278,0.757709770232879,0.893306711626246,0.000266137710966656
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.2,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.551534619339504,0.55172044454325,0.550358234669171,0.551663801023214,0.550793423453852,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894886552445124,0.977725551381629,0.972920019517169,0.795701228144798,0.899614602779215,0.0142329547690139,0.888288304568939,0.977721891488368,0.97290742266814,0.755771602698796,0.893277782186069,0.000344520935430101
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.3,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.554516478207477,0.554861778706747,0.551693519125626,0.554772134050851,0.552719724100701,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894801221681227,0.977725398176991,0.972919504034174,0.793926458223107,0.89953267820623,0.0178198999761259,0.8882382467538,0.977721884375554,0.972907382723027,0.752458621713995,0.893229691267418,0.000530365986207607
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.4,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.558727830023979,0.559434020607224,0.553501341423298,0.55926077253135,0.555421151792649,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894683149215342,0.977725186205861,0.972918790816062,0.79144952492712,0.899419317829785,0.0242621689839151,0.888168547149453,0.977721874473524,0.972907327113385,0.747652672621458,0.893162729902266,0.000971483555322734
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.564102680276556,0.56561317178312,0.555688360388285,0.565227076734799,0.558867932503789,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894534777802336,0.977724919868309,0.972917894663365,0.788328506696087,0.899276866030542,0.0355907982505714,0.888079913940349,0.977721861884385,0.972907256412234,0.741217797696715,0.893077578033521,0.00211192283596364
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.6,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.570336815736483,0.573564871676475,0.558086362968784,0.572648612317768,0.562940446085112,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894361228872955,0.977724608370548,0.972916846548313,0.784732572020752,0.899110239101554,0.0552993711295278,0.887973991328904,0.97772184684318,0.972907171939163,0.733100871651049,0.892975814788672,0.00538158895061909
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.7,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.576655957340089,0.583102106674372,0.560427955683061,0.581010608650202,0.567288840005441,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.894172259470495,0.977724269232088,0.972915705417039,0.78102715872318,0.898928804523517,0.0884783062382798,0.88785475838684,0.977721829915966,0.972907076872885,0.723677702057824,0.89286126254405,0.0154642306278788
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.8,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.581735544258467,0.592457493469056,0.562370264726394,0.588540356655258,0.571093628702682,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.893983423538126,0.97772393036558,0.972914565189433,0.777797259485704,0.898747496306194,0.14020015476832,0.887731903657276,0.977721812478057,0.972906978937326,0.714651437155522,0.892743229413093,0.045468731548016
1,6,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.85,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.547017563301915,0.548748243279424,0.583363752007295,0.59567246862894,0.563091902399847,0.591009418654805,0.5723977411515,0.926076697896362,0.979468046681526,0.975145094177046,0.892158395987804,0.92949087726641,0.924207598379707,0.893894852211432,0.977723771433964,0.972914030408059,0.776559659302052,0.898662455325938,0.173571165510913,0.887674649805244,0.977721804352336,0.972906933300943,0.71139637428354,0.892688222249714,0.0746551976324924
